"","Course_id","name","department","units","meeting","instructor","rating"
"11152","619","Proposal Development","NUND","2","TBA ","Heidi Ruby-Kushious",NA
"11153","619","Proposal Development","NUND","2","TBA ","Cynthia Watson",NA
"11154","619","Proposal Development","NUND","2","TBA ","Daniel Gilbert",NA
"11155","619","Proposal Development","NUND","2","TBA ","Mark Demio",NA
"11156","619","Proposal Development","NUND","2","TBA ","Alyssa Paul",NA
"11157","620","Scholarly Project","NUND","3","TBA ","Don Better",NA
"11158","620","Scholarly Project","NUND","3","TBA ","Staff",NA
"11159","620","Scholarly Project","NUND","3","TBA ","Daniel Gilbert",NA
"11160","620","Scholarly Project","NUND","3","TBA ","Don Better",NA
"11161","620","Scholarly Project","NUND","3","TBA ","Cynthia Watson",NA
"11162","620","Scholarly Project","NUND","3","TBA ","Gregory Banaszak",NA
"11163","620","Scholarly Project","NUND","3","TBA ","Dean Southern",NA
"11164","620","Scholarly Project","NUND","3","TBA ","Mark Demio",NA
"11165","620","Scholarly Project","NUND","3","TBA ","Gerardo Teissonniere",NA
"11166","620","Scholarly Project","NUND","3","TBA ","Mary Schiller",NA
"11167","620","Scholarly Project","NUND","3","TBA ","Sean Schulze",NA
"11168","620","Scholarly Project","NUND","3","TBA ","Caryl Guinn",NA
"11169","620","Scholarly Project","NUND","3","TBA ","Stephen Sims",NA
"11170","620","Scholarly Project","NUND","3","TBA ","Carol Ruzicka",NA
"11171","620","Scholarly Project","NUND","3","TBA ","Lisa Nelson",NA
"11172","620","Scholarly Project","NUND","3","TBA ","Bryan Dumm",NA
"11173","620","Scholarly Project","NUND","3","TBA ","Kathleen Horvath","4.3"
"11174","620","Scholarly Project","NUND","3","TBA ","Heidi Ruby-Kushious",NA
"11175","620","Scholarly Project","NUND","3","TBA ","Alyssa Paul",NA
"11176","620","Scholarly Project","NUND","3","TBA ","Loren Toplitz",NA
"11177","620","Scholarly Project","NUND","3","TBA ","Meghan Guegold",NA
"11178","620","Scholarly Project","NUND","3","TBA ","Paul Ferguson","3.3"
"11179","620","Scholarly Project","NUND","3","TBA ","Ryan Scherber","5.0"
"11180","620","Scholarly Project","NUND","3","TBA ","Matthew Larson",NA
"11181","620","Scholarly Project","NUND","3","TBA ","Don Better",NA
"11182","620","Scholarly Project","NUND","3","TBA ","Todd Wilson",NA
"11183","620","Scholarly Project","NUND","3","TBA ","Denise Howell",NA
"11184","620","Scholarly Project","NUND","3","TBA ","Shuai Wang",NA
"11185","620","Scholarly Project","NUND","3","TBA ","Staff",NA
"11186","620","Scholarly Project","NUND","3","TBA ","Staff",NA
"11187","620","Scholarly Project","NUND","3","TBA ","Lisa Nelson",NA
"11188","402","Common and Acute Health Problems of Children","NUNP","6","TBA ","Staff",NA
"11189","410","Health Promotion Across the Life Span","NUNP","2","TBA ","Stephen Sims",NA
"11190","412","Health Problems of the Neonate","NUNP","4","TBA ","Staff",NA
"11191","419","Family Health Nursing: Health of Adults and Older Adults","NUNP","5","TBA ","Staff",NA
"11192","432","Common &amp; Acute Health Problems of the Adult and Older Adult","NUNP","5","TBA ","Staff",NA
"11193","443","Acute Health Problems of Adults and Older Adults","NUNP","6","TBA ","Staff",NA
"11194","456","Management of Complex Acute Problems in Children and Adolescents II","NUNP","5","TBA ","Staff",NA
"11195","456","Management of Complex Acute Problems in Children and Adolescents II","NUNP","5","TBA ","Staff",NA
"11196","120","Nursing Informatics 1: Introduction","NURS","2","TBA ","Staff",NA
"11197","122","Foundations of the Practice II","NURS","3","TBA ","Staff",NA
"11198","122","Foundations of the Practice II","NURS","3","TBA ","Staff",NA
"11199","122","Foundations of the Practice II","NURS","0","TBA ","Staff",NA
"11200","122","Foundations of the Practice II","NURS","0","TBA ","Gregory Banaszak",NA
"11201","122","Foundations of the Practice II","NURS","0","TBA ","Staff",NA
"11202","122","Foundations of the Practice II","NURS","0","TBA ","Staff",NA
"11203","122","Foundations of the Practice II","NURS","0","TBA ","Staff",NA
"11204","122","Foundations of the Practice II","NURS","0","TBA ","Staff",NA
"11205","122","Foundations of the Practice II","NURS","0","TBA ","Staff",NA
"11206","122","Foundations of the Practice II","NURS","0","TBA ","Staff",NA
"11207","122","Foundations of the Practice II","NURS","0","TBA ","Staff",NA
"11208","122","Foundations of the Practice II","NURS","0","TBA ","Don Better",NA
"11209","122","Foundations of the Practice II","NURS","0","TBA ","Staff",NA
"11210","160","Health Care in the Community","NURS","1","TBA ","Lisa Nelson",NA
"11211","201","Applied Nutrition in Health and Disease","NURS","2","TBA ","Bryan Dumm",NA
"11212","210","Teaching/Learning in the Community","NURS","1","TBA ","Denise Howell",NA
"11213","212","Introduction to Pharmacology 2","NURS","1.5","TBA ","Loren Toplitz",NA
"11214","212","Introduction to Pharmacology 2","NURS","1.5","TBA ","Carol Ruzicka",NA
"11215","240","Nursing Care of the Adult 2","NURS","4.75","TBA ","Gregory Banaszak",NA
"11216","240","Nursing Care of the Adult 2","NURS","4.75","TBA ","Mark Demio",NA
"11217","240","Nursing Care of the Adult 2","NURS","0","TBA ","Paul Ferguson","3.3"
"11218","240","Nursing Care of the Adult 2","NURS","0","TBA ","Gerardo Teissonniere",NA
"11219","240","Nursing Care of the Adult 2","NURS","0","TBA ","Stephen Sims",NA
"11220","240","Nursing Care of the Adult 2","NURS","0","TBA ","Dean Southern",NA
"11221","240","Nursing Care of the Adult 2","NURS","0","TBA ","Derek Nishimura",NA
"11222","240","Nursing Care of the Adult 2","NURS","0","TBA ","Kathleen Horvath","4.3"
"11223","240","Nursing Care of the Adult 2","NURS","0","TBA ","Staff",NA
"11224","240","Nursing Care of the Adult 2","NURS","0","TBA ","Todd Wilson",NA
"11225","240","Nursing Care of the Adult 2","NURS","0","TBA ","Matthew Larson",NA
"11226","240","Nursing Care of the Adult 2","NURS","0","TBA ","Heidi Ruby-Kushious",NA
"11227","240","Nursing Care of the Adult 2","NURS","0","TBA ","Staff",NA
"11228","260","Evidence Based Public Policy in the Community","NURS","1","TBA ","Daniel Gilbert",NA
"11229","310","Leadership in the Community","NURS","1","TBA ","Don Better",NA
"11230","315","Parents and Neonates in Health and Illness","NURS","4.5","TBA ","Alyssa Paul",NA
"11231","315","Parents and Neonates in Health and Illness","NURS","4.5","TBA ","Meghan Guegold",NA
"11232","315","Parents and Neonates in Health and Illness","NURS","4.5","TBA ","Caryl Guinn",NA
"11233","315","Parents and Neonates in Health and Illness","NURS","4.5","TBA ","Staff",NA
"11234","315","Parents and Neonates in Health and Illness","NURS","4.5","TBA ","Daniel Gilbert",NA
"11235","315","Parents and Neonates in Health and Illness","NURS","4.5","TBA ","Heidi Ruby-Kushious",NA
"11236","315","Parents and Neonates in Health and Illness","NURS","4.5","TBA ","Gerardo Teissonniere",NA
"11237","315","Parents and Neonates in Health and Illness","NURS","4.5","TBA ","Staff",NA
"11238","316","Infants, Children, and Adolescents in Health and Illness","NURS","4.5","TBA ","Stephen Sims",NA
"11239","316","Infants, Children, and Adolescents in Health and Illness","NURS","4.5","TBA ","Staff",NA
"11240","316","Infants, Children, and Adolescents in Health and Illness","NURS","4.5","TBA ","Staff",NA
"11241","316","Infants, Children, and Adolescents in Health and Illness","NURS","4.5","TBA ","Bryan Dumm",NA
"11242","316","Infants, Children, and Adolescents in Health and Illness","NURS","4.5","TBA ","Staff",NA
"11243","316","Infants, Children, and Adolescents in Health and Illness","NURS","4.5","TBA ","Staff",NA
"11244","316","Infants, Children, and Adolescents in Health and Illness","NURS","4.5","TBA ","Cynthia Watson",NA
"11245","317","Psychiatric-Mental Health Nursing","NURS","3.75","TBA ","Mark Demio",NA
"11246","317","Psychiatric-Mental Health Nursing","NURS","3.75","TBA ","Loren Toplitz",NA
"11247","317","Psychiatric-Mental Health Nursing","NURS","0","TBA ","Staff",NA
"11248","317","Psychiatric-Mental Health Nursing","NURS","0","TBA ","Staff",NA
"11249","317","Psychiatric-Mental Health Nursing","NURS","0","TBA ","Staff",NA
"11250","317","Psychiatric-Mental Health Nursing","NURS","0","TBA ","Gregory Banaszak",NA
"11251","320","Theoretical and Evidence Bases for Best Practice in Nursing","NURS","3","TBA ","Alyssa Paul",NA
"11252","320","Theoretical and Evidence Bases for Best Practice in Nursing","NURS","3","TBA ","Staff",NA
"11253","320","Theoretical and Evidence Bases for Best Practice in Nursing","NURS","3","TBA ","Staff",NA
"11254","320","Theoretical and Evidence Bases for Best Practice in Nursing","NURS","3","TBA ","Paul Ferguson","3.3"
"11255","320","Theoretical and Evidence Bases for Best Practice in Nursing","NURS","3","TBA ","Staff",NA
"11256","320","Theoretical and Evidence Bases for Best Practice in Nursing","NURS","3","TBA ","Heidi Ruby-Kushious",NA
"11257","338","Care of the Adult and Older Adult with Complex Health Alterations","NURS","4.5","TBA ","Daniel Gilbert",NA
"11258","338","Care of the Adult and Older Adult with Complex Health Alterations","NURS","4.5","TBA ","Cynthia Watson",NA
"11259","338","Care of the Adult and Older Adult with Complex Health Alterations","NURS","4.5","TBA ","Carol Ruzicka",NA
"11260","338","Care of the Adult and Older Adult with Complex Health Alterations","NURS","4.5","TBA ","Ryan Scherber","5.0"
"11261","339","Care of the Perioperative Patient","NURS","3.5","TBA ","Gregory Banaszak",NA
"11262","339","Care of the Perioperative Patient","NURS","3.5","TBA ","Dean Southern",NA
"11263","339","Care of the Perioperative Patient","NURS","3.5","TBA ","Loren Toplitz",NA
"11264","339","Care of the Perioperative Patient","NURS","3.5","TBA ","Mary Schiller",NA
"11265","339","Care of the Perioperative Patient","NURS","3.5","TBA ","Stephen Sims",NA
"11266","339","Care of the Perioperative Patient","NURS","3.5","TBA ","Gerardo Teissonniere",NA
"11267","339","Care of the Perioperative Patient","NURS","3.5","TBA ","Olga Radosavljevich",NA
"11268","339","Care of the Perioperative Patient","NURS","3.5","TBA ","Lisa Nelson",NA
"11269","339","Care of the Perioperative Patient","NURS","3.5","TBA ","Staff",NA
"11270","339","Care of the Perioperative Patient","NURS","3.5","TBA ","Staff",NA
"11271","341","Concepts of Management and Leadership","NURS","3","TBA ","Paul Ferguson","3.3"
"11272","342","Medical Microbiology, Immunity, and Infectious Disease","NURS","4","TBA ","Matthew Larson",NA
"11273","342","Medical Microbiology, Immunity, and Infectious Disease","NURS","4","TBA ","Meghan Guegold",NA
"11274","342","Medical Microbiology, Immunity, and Infectious Disease","NURS","4","TBA ","Don Better",NA
"11275","342","Medical Microbiology, Immunity, and Infectious Disease","NURS","4","TBA ","Caryl Guinn",NA
"11276","342","Medical Microbiology, Immunity, and Infectious Disease","NURS","4","TBA ","Mark Demio",NA
"11277","342","Medical Microbiology, Immunity, and Infectious Disease","NURS","4","TBA ","Alyssa Paul",NA
"11278","342","Medical Microbiology, Immunity, and Infectious Disease","NURS","4","TBA ","Staff",NA
"11279","343","Issues and Ethics in Health Care","NURS","2","TBA ","Lewis Bennett",NA
"11280","345","Nursing Informatics 2","NURS","2","TBA ","Jeffrey Irvine",NA
"11281","352","Acute Care 3","NURS","8","TBA ","Paul Ferguson","3.3"
"11282","352","Acute Care 3","NURS","8","TBA ","Clifford Billions",NA
"11283","354","Nursing Care of Critically Ill Adults","NURS","8","TBA ","Gerardo Teissonniere",NA
"11284","354","Nursing Care of Critically Ill Adults","NURS","8","TBA ","Mary Schiller",NA
"11285","356","Nursing Care of Critically Ill Neonates, Infants, and Children","NURS","8","TBA ","Lisa Nelson",NA
"11286","356","Nursing Care of Critically Ill Neonates, Infants, and Children","NURS","8","TBA ","Francesca Brittan","5.0"
"11287","360","Process Change in the Community","NURS","1","TBA ","David Rothenberg,Stephen Sims",NA
"11288","394","Global Health Seminar","NURS","3","TBA ","Meghan Guegold",NA
"11289","395","Global Health and Culture in Diverse Populations","NURS","3","TBA ","Lewis Bennett",NA
"11290","400","Guided Study in Nursing","NURS","12","TBA ","Paul Ferguson","3.3"
"11291","400","Guided Study in Nursing","NURS","12","TBA ","Jaap ter Linden",NA
"11292","400","Guided Study in Nursing","NURS","12","TBA ","Staff",NA
"11293","400","Guided Study in Nursing","NURS","12","TBA ","Debra Nagy",NA
"11294","400","Guided Study in Nursing","NURS","12","TBA ","Julie Andrijeski",NA
"11295","400","Guided Study in Nursing","NURS","12","TBA ","Dean Southern",NA
"11296","400","Guided Study in Nursing","NURS","12","TBA ","Gerardo Teissonniere",NA
"11297","400","Guided Study in Nursing","NURS","12","TBA ","Daniel Gilbert",NA
"11298","400","Guided Study in Nursing","NURS","12","TBA ","Denise Howell",NA
"11299","400","Guided Study in Nursing","NURS","12","TBA ","Lisa Crawford",NA
"11300","400","Guided Study in Nursing","NURS","12","TBA ","Lewis Bennett",NA
"11301","400","Guided Study in Nursing","NURS","12","TBA ","Gregory Banaszak",NA
"11302","405","Inquiry I - Theoretical Foundations","NURS","2","TBA ","Clifford Billions",NA
"11303","405","Inquiry I - Theoretical Foundations","NURS","2","TBA ","Julie Andrijeski",NA
"11304","406","Flight Nursing Seminar I","NURS","1","TBA ","Debra Nagy",NA
"11305","425","Inquiry II - Research Process","NURS","3","TBA ","Ryan Scherber","5.0"
"11306","430","Advanced Pharmacology","NURS","3","TBA ","Paul Ferguson","3.3"
"11307","430","Advanced Pharmacology","NURS","3","TBA ","Rene Schiffer",NA
"11308","431","Psychosocial and Spiritual Dimensions of Advanced Nursing Practice","NURS","2","TBA ","Dean Southern",NA
"11309","431","Psychosocial and Spiritual Dimensions of Advanced Nursing Practice","NURS","2","TBA ","Lewis Bennett",NA
"11310","444A","Ethical Issues in Advanced Nursing Practice","NURS","1","TBA ","Lewis Bennett",NA
"11311","444B","Health Care Delivery and Finance in Advanced Practice","NURS","1","TBA ","Meghan Guegold",NA
"11312","444B","Health Care Delivery and Finance in Advanced Practice","NURS","1","TBA ","Dina Toliver",NA
"11313","444C","Health Policy Legislation and Legal Issues in Advanced Practice","NURS","1","TBA ","Gerardo Teissonniere",NA
"11314","444C","Health Policy Legislation and Legal Issues in Advanced Practice","NURS","1","TBA ","Lewis Bennett",NA
"11315","451","Leadership for Quality Healthcare within Organizations and Systems","NURS","3","TBA ","Staff",NA
"11316","451","Leadership for Quality Healthcare within Organizations and Systems","NURS","3","TBA ","Gerardo Teissonniere",NA
"11317","455","The Childbearing Family","NURS","4","TBA ","Dina Toliver",NA
"11318","455","The Childbearing Family","NURS","4","TBA ","Lewis Bennett",NA
"11319","459","Advanced Health Assessment","NURS","3","TBA ","Staff",NA
"11320","459","Advanced Health Assessment","NURS","3","TBA ","Julie Andrijeski",NA
"11321","465","Psychopharmacology","NURS","2","TBA ","David Rothenberg,Rene Schiffer",NA
"11322","474","Advanced Psychopathology Across the Lifespan Part II (Adult and Older Adult)","NURS","2","TBA ","Sean Schulze",NA
"11323","481","Family Systems Theoretical Foundations","NURS","2","TBA ","Gerardo Teissonniere",NA
"11324","482","Family Systems Integration and Application","NURS","1","TBA ","Matthew Larson",NA
"11325","502","Inquiry III Evidence-Based Practice","NURS","2","TBA ","Dean Southern",NA
"11326","511","Strategies for Theory Development","NURS","3","TBA ","Lisa Nelson",NA
"11327","518","Qualitative Nursing Research","NURS","3","TBA ","Lewis Bennett",NA
"11328","523","Advanced Practice Nursing in Critical Care Transport Practicum","NURS","5","TBA ","Kathleen Horvath","4.3"
"11329","531","Advanced Nursing Research Methods II","NURS","3","TBA ","Stephen Sims",NA
"11330","532","Applied Statistics","NURS","3","TBA ","Jaap ter Linden",NA
"11331","557","Advanced Midwifery","NURS","6","TBA ","Dina Toliver",NA
"11332","609","Health Care Policy and Planning","NURS","3","TBA ","Gregory Banaszak",NA
"11333","615","Topical Seminar in Health Science Research","NURS","3","TBA ","Clifford Billions",NA
"11334","631","Advanced Statistics: Multivariate Analysis","NURS","3","TBA ","Don Better",NA
"11335","632","Advanced Statistics: Structural Equation Modeling","NURS","3","TBA ","Jaap ter Linden,Lewis Bennett",NA
"11336","671","Proposal Development","NURS","6","TBA ","Ida Mercer",NA
"11337","671","Proposal Development","NURS","6","TBA ","Denise Howell",NA
"11338","671","Proposal Development","NURS","6","TBA ","Alyssa Paul",NA
"11339","671","Proposal Development","NURS","6","TBA ","Lewis Bennett",NA
"11340","671","Proposal Development","NURS","6","TBA ","Lewis Bennett",NA
"11341","671","Proposal Development","NURS","6","TBA ","Lewis Bennett",NA
"11342","671","Proposal Development","NURS","6","TBA ","Susan McClary","4.4"
"11343","671","Proposal Development","NURS","6","TBA ","Francesca Brittan","5.0"
"11344","671","Proposal Development","NURS","6","TBA ","Georgia Cowart","4.5"
"11345","671","Proposal Development","NURS","6","TBA ","Daniel Goldmark","4.9"
"11346","671","Proposal Development","NURS","6","TBA ","David Rothenberg","4.2"
"11347","671","Proposal Development","NURS","6","TBA ","Robert Walser",NA
"11348","671","Proposal Development","NURS","6","TBA ","Lewis Bennett",NA
"11349","671","Proposal Development","NURS","6","M 2:15 PM - 3:30 PM","Lewis Bennett",NA
"11350","671","Proposal Development","NURS","6","TBA ","Lewis Bennett",NA
"11351","671","Proposal Development","NURS","6","TBA ","Lewis Bennett",NA
"11352","671","Proposal Development","NURS","6","TBA ","Susan McClary","4.4"
"11353","671","Proposal Development","NURS","6","TBA ","Francesca Brittan","5.0"
"11354","671","Proposal Development","NURS","6","TBA ","Georgia Cowart","4.5"
"11355","701","Dissertation Ph.D.","NURS","9","TBA ","Daniel Goldmark","4.9"
"11356","701","Dissertation Ph.D.","NURS","9","TBA ","David Rothenberg","4.2"
"11357","701","Dissertation Ph.D.","NURS","9","TBA ","Robert Walser",NA
"11358","701","Dissertation Ph.D.","NURS","9","TBA ","Lewis Bennett",NA
"11359","701","Dissertation Ph.D.","NURS","9","TBA ","Susan McClary","4.4"
"11360","701","Dissertation Ph.D.","NURS","9","TBA ","Francesca Brittan","5.0"
"11361","701","Dissertation Ph.D.","NURS","9","TBA ","Georgia Cowart","4.5"
"11362","701","Dissertation Ph.D.","NURS","9","TBA ","Daniel Goldmark","4.9"
"11363","701","Dissertation Ph.D.","NURS","9","TBA ","David Rothenberg","4.2"
"11364","701","Dissertation Ph.D.","NURS","9","TBA ","Robert Walser",NA
"11365","701","Dissertation Ph.D.","NURS","9","TBA ","Lewis Bennett",NA
"11366","701","Dissertation Ph.D.","NURS","9","TBA ","Susan McClary","4.4"
"11367","701","Dissertation Ph.D.","NURS","9","TBA ","Francesca Brittan","5.0"
"11368","701","Dissertation Ph.D.","NURS","9","TBA ","Georgia Cowart","4.5"
"11369","701","Dissertation Ph.D.","NURS","9","TBA ","Daniel Goldmark","4.9"
"11370","701","Dissertation Ph.D.","NURS","9","TBA ","David Rothenberg","4.2"
"11371","701","Dissertation Ph.D.","NURS","9","TBA ","Robert Walser",NA
"11372","701","Dissertation Ph.D.","NURS","9","TBA ","Lewis Bennett",NA
"11373","701","Dissertation Ph.D.","NURS","9","Tu 10:00 AM - 11:40 AM","Bruce Egre",NA
"11374","701","Dissertation Ph.D.","NURS","9","Tu 12:00 PM - 1:40 PM","Bruce Egre",NA
"11375","701","Dissertation Ph.D.","NURS","9","TBA ","Bruce Egre",NA
